"producto_id","nombre","precioNormal","stock","marca","familia","activo"
"69db28092b56cc0c1597fcdc","Alfapar 5.7","160","45","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db280a2b56cc0c1597fce3","Alfapar 5NB","160","36","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db280a2b56cc0c1597fcea","Alfapar 5NI","160","31","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db280a2b56cc0c1597fcf1","Alfapar 6","160","32","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db280b2b56cc0c1597fcf8","Alfapar 6.01","160","46","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db280b2b56cc0c1597fcff","Alfapar 6.1","160","47","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db280b2b56cc0c1597fd06","Alfapar 6.23","160","48","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db280c2b56cc0c1597fd0d","Alfapar 6.3","160","35","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db280c2b56cc0c1597fd14","Alfapar 6.32","160","37","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db280c2b56cc0c1597fd1b","Alfapar 6.35","160","38","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db280d2b56cc0c1597fd22","Alfapar 6.4","160","45","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db280d2b56cc0c1597fd29","Alfapar 6.45","160","46","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db280e2b56cc0c1597fd30","Alfapar 6.5","160","36","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db280e2b56cc0c1597fd37","Alfapar 6.53","160","45","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db280e2b56cc0c1597fd3e","Alfapar 6.6","160","49","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db280f2b56cc0c1597fd45","Alfapar 6.66I","160","45","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db280f2b56cc0c1597fd4c","Alfapar 6.7","160","42","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db280f2b56cc0c1597fd53","Alfapar 6NB","160","30","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28102b56cc0c1597fd5a","Alfapar 6NI","160","36","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28102b56cc0c1597fd61","Alfapar 7","160","38","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28102b56cc0c1597fd68","Alfapar 7.01","160","35","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28112b56cc0c1597fd6f","Alfapar 7.1","160","32","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28112b56cc0c1597fd76","Alfapar 7.13","160","35","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28112b56cc0c1597fd7d","Alfapar 7.21","160","50","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28122b56cc0c1597fd84","Alfapar 7.3","160","30","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28122b56cc0c1597fd8b","Alfapar 7.31","160","45","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28122b56cc0c1597fd92","Alfapar 7.32","160","34","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28132b56cc0c1597fd99","Alfapar 7.34","160","47","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28132b56cc0c1597fda0","Alfapar 7.35","160","47","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28132b56cc0c1597fda7","Alfapar 7.4","160","32","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28142b56cc0c1597fdae","Alfapar 7.43","160","49","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28142b56cc0c1597fdb5","Alfapar 7.45","160","39","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28142b56cc0c1597fdbc","Alfapar 7.53","160","30","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28152b56cc0c1597fdc3","Alfapar 7.6","160","49","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28152b56cc0c1597fdca","Alfapar 7.62","160","43","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28152b56cc0c1597fdd1","Alfapar 7.66I","160","47","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28162b56cc0c1597fdd8","Alfapar 7000","160","41","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28162b56cc0c1597fddf","Alfapar 7NB","160","46","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28162b56cc0c1597fde6","Alfapar 7NI","160","36","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28172b56cc0c1597fded","Alfapar 8","160","38","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28172b56cc0c1597fdf4","Alfapar 8.01","160","31","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28172b56cc0c1597fdfb","Alfapar 8.1","160","34","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28182b56cc0c1597fe02","Alfapar 8.13","160","47","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28182b56cc0c1597fe09","Alfapar 8.21","160","43","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28182b56cc0c1597fe10","Alfapar 8.23","160","34","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28192b56cc0c1597fe17","Alfapar 8.3","160","45","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28192b56cc0c1597fe1e","Alfapar 8.31","160","33","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28192b56cc0c1597fe25","Alfapar 8.32","160","31","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db281a2b56cc0c1597fe2c","Alfapar 8.4","160","34","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db281a2b56cc0c1597fe33","Alfapar 8.43","160","39","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db281a2b56cc0c1597fe3a","Alfapar 8.66I","160","31","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db281b2b56cc0c1597fe41","Alfapar 8NB","160","32","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db281b2b56cc0c1597fe48","Alfapar 8NI","160","41","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db281b2b56cc0c1597fe4f","Alfapar 9","160","44","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db281c2b56cc0c1597fe56","Alfapar 9.04","160","35","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db281c2b56cc0c1597fe5d","Alfapar 9.1","160","38","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db281c2b56cc0c1597fe64","Alfapar 9.13","160","50","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db281d2b56cc0c1597fe6b","Alfapar 9.2","160","47","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db281d2b56cc0c1597fe72","Alfapar 9.21","160","37","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db281d2b56cc0c1597fe79","Alfapar 9.3","160","49","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db281e2b56cc0c1597fe83","Alfapar 9.31","160","45","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db281e2b56cc0c1597fe8a","Alfapar 9NB","160","34","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db281e2b56cc0c1597fe91","Alfapar 9NI","160","37","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db281f2b56cc0c1597fe98","Alfapar ampoll. anti caida","600","38","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb3d","1"
"69db281f2b56cc0c1597fe9f","Alfapar benvoleo olio nutritivo 100ml.","380","35","69db27f52b56cc0c1597fb3a","69db27f62b56cc0c1597fb56","1"
"69db281f2b56cc0c1597fea6","Alfapar Brocha y cio para tinte","90","42","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28202b56cc0c1597fead","Alfapar keratin mask","380","32","69db27f52b56cc0c1597fb3a","69db27f62b56cc0c1597fb56","1"
"69db28202b56cc0c1597feb4","Alfapar keratin therapy lisse acondicionador 250ml.","350","33","69db27f52b56cc0c1597fb3a","69db27f62b56cc0c1597fb56","1"
"69db28202b56cc0c1597febb","Alfapar Keratin Therapy lisse Oil 50ml.","280","45","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb3d","1"
"69db28212b56cc0c1597fec2","Alfapar Keratin Therapy Shampoo 250ml.","350","43","69db27f52b56cc0c1597fb3a","69db27f62b56cc0c1597fb56","1"
"69db28212b56cc0c1597fec9","Alfapar Maschera Plex 150g.","420","32","69db27f52b56cc0c1597fb3a","69db27f62b56cc0c1597fb56","1"
"69db28212b56cc0c1597fed0","Alfapar mask. keratin therapy","380","36","69db27f52b56cc0c1597fb3a","69db27f62b56cc0c1597fb56","1"
"69db28222b56cc0c1597fed7","Alfapar nutritivo Mask","380","46","69db27f52b56cc0c1597fb3a","69db27f62b56cc0c1597fb56","1"
"69db28222b56cc0c1597fede","Alfapar Olio Plex 100ml","380","36","69db27f52b56cc0c1597fb3a","69db27f62b56cc0c1597fb56","1"
"69db28222b56cc0c1597fee5","Alfapar Oxido 10 vol. 1000ml.","180","31","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28232b56cc0c1597feec","Alfapar Oxido 20vol. 1000ml.","180","35","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28232b56cc0c1597fef3","Alfapar Oxido 30 vol. 1000ml.","180","47","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28232b56cc0c1597fefa","Alfapar Oxido 40 vol. 1000ml.","180","42","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28242b56cc0c1597ff01","Alfapar protector termico 200ml.","320","38","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb3d","1"
"69db28242b56cc0c1597ff08","Alfapar Real Rigen k.","350","39","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb4d","1"
"69db28242b56cc0c1597ff0f","Alfapar salone shampoo 500ml.","420","44","69db27f52b56cc0c1597fb3a","69db27f62b56cc0c1597fb56","1"
"69db28252b56cc0c1597ff16","Alfapar Semi di lino 50ml.","280","38","69db27f52b56cc0c1597fb3a","69db27f52b56cc0c1597fb3d","1"
"69db28252b56cc0c1597ff1d","Alfapar Semidelino shampoo 250ml.","350","39","69db27f52b56cc0c1597fb3a","69db27f62b56cc0c1597fb56","1"
"69db28252b56cc0c1597ff24","Alfaparf shampoo cabello dañado 1 L.","650","37","69db27f52b56cc0c1597fb3a","69db27f62b56cc0c1597fb56","1"
"69db28262b56cc0c1597ff2b","Alfaparf Shampoo Plex 250g.","380","45","69db27f52b56cc0c1597fb3a","69db27f62b56cc0c1597fb56","1"
"69db28262b56cc0c1597ff34","Alfaparf spray porificante 100ml.","280","48","69db27f52b56cc0c1597fb3a","69db28262b56cc0c1597ff2f","1"
"69db28262b56cc0c1597ff3d","Algodón Alby","45","42","69db27e22b56cc0c1597f9aa","69db28262b56cc0c1597ff38","1"
"69db28272b56cc0c1597ff44","Alicate Alaska Manicure","110","38","69db27f22b56cc0c1597fb01","69db27f22b56cc0c1597fb04","1"
"69db28272b56cc0c1597ff4b","Alicate Alaska Pedicure","110","36","69db27f22b56cc0c1597fb01","69db27f22b56cc0c1597fb04","1"
"69db28272b56cc0c1597ff52","Alicate Alaska Spa","140","39","69db27f22b56cc0c1597fb01","69db27f22b56cc0c1597fb04","1"
"69db28282b56cc0c1597ff5d","Alicate barrilito","95","43","69db28282b56cc0c1597ff55","69db28282b56cc0c1597ff58","1"
"69db28282b56cc0c1597ff68","Alicate GC Large","120","40","69db28282b56cc0c1597ff60","69db28282b56cc0c1597ff63","1"
"69db28292b56cc0c1597ff6f","Alicate Gc Medium","110","32","69db28282b56cc0c1597ff60","69db28282b56cc0c1597ff63","1"
"69db28292b56cc0c1597ff7a","Alicate Katya 1162-07","110","34","69db28292b56cc0c1597ff72","69db28292b56cc0c1597ff75","1"
"69db282a2b56cc0c1597ff85","Alicate Lobo1330-00","120","42","69db28292b56cc0c1597ff7d","69db282a2b56cc0c1597ff80","1"
"69db282a2b56cc0c1597ff90","Alkahzar agua de rosas","60","46","69db282a2b56cc0c1597ff88","69db282a2b56cc0c1597ff8b","1"
"69db282b2b56cc0c1597ff97","Almoadillas de algodon","45","43","69db27e22b56cc0c1597f9aa","69db28262b56cc0c1597ff38","1"
"69db282b2b56cc0c1597ffa2","Aluminio Profesional Mopi","55","40","69db282b2b56cc0c1597ff9a","69db282b2b56cc0c1597ff9d","1"
"69db282b2b56cc0c1597ffad","Amor us sponge","70","41","69db282b2b56cc0c1597ffa5","69db282b2b56cc0c1597ffa8","1"
"69db282c2b56cc0c1597ffb6","Amor pinza pestañas","70","35","69db282b2b56cc0c1597ffa5","69db282c2b56cc0c1597ffb1","1"
"69db282c2b56cc0c1597ffbf","Amor us","85","30","69db282b2b56cc0c1597ffa5","69db282c2b56cc0c1597ffba","1"
"69db282d2b56cc0c1597ffc6","Ampolletas Alfaparf Aceite Lenitivo","60","32","69db27f52b56cc0c1597fb3a","69db27f62b56cc0c1597fb56","1"
"69db282d2b56cc0c1597ffcd","Ampolletas Alfaparf Midollo di Bamboo (Blanco)","60","32","69db27f52b56cc0c1597fb3a","69db27f62b56cc0c1597fb56","1"
"69db282d2b56cc0c1597ffd4","Ampolletas Alfaparf Semi Di Lino Essential Oil (Azul)","60","33","69db27f52b56cc0c1597fb3a","69db27f62b56cc0c1597fb56","1"
"69db282e2b56cc0c1597ffdb","Ampolletas Alfaparf Semi Di Lino Shine Lotion (Lila)","60","45","69db27f52b56cc0c1597fb3a","69db27f62b56cc0c1597fb56","1"
"69db282e2b56cc0c1597ffe6","Ampolletas Hidraforce - Gegenerex","150","33","69db282e2b56cc0c1597ffde","69db282e2b56cc0c1597ffe1","1"
"69db282f2b56cc0c1597fff1","Ampolletas Revive Bifasica","150","34","69db282e2b56cc0c1597ffe9","69db282e2b56cc0c1597ffec","1"
"69db282f2b56cc0c1597fff8","Ampolletas Revive Cationica","150","32","69db282e2b56cc0c1597ffe9","69db282e2b56cc0c1597ffec","1"
"69db282f2b56cc0c1597ffff","Ampolletas Revive Fortificante","150","46","69db282e2b56cc0c1597ffe9","69db282e2b56cc0c1597ffec","1"
"69db28302b56cc0c15980006","Ampolletas Revive Pre-Perm","150","43","69db282e2b56cc0c1597ffe9","69db282e2b56cc0c1597ffec","1"
"69db28302b56cc0c1598000d","Ampolletas Revive Teñido","150","50","69db282e2b56cc0c1597ffe9","69db282e2b56cc0c1597ffec","1"
"69db28302b56cc0c15980014","Amura depilacion definitiva","850","37","69db27e22b56cc0c1597f9aa","69db27e22b56cc0c1597f9b6","1"
"69db28312b56cc0c1598001f","Andis","250","43","69db28302b56cc0c15980017","69db28302b56cc0c1598001a","1"
"69db28312b56cc0c15980026","Andis slimline pro li","1600","37","69db28302b56cc0c15980017","69db28302b56cc0c1598001a","1"
"69db28312b56cc0c1598002d","Andis Cool Care Plus","220","42","69db28302b56cc0c15980017","69db28302b56cc0c1598001a","1"
"69db28322b56cc0c15980036","Andis Cuchilla Mini","450","49","69db28302b56cc0c15980017","69db28322b56cc0c15980031","1"
